t_wall,sim_t,vio_x,vio_y,vio_z,qx,qy,qz,qw,gt_x,gt_y
1776746375.4478211,159.5,8.306754,122.701752,2.249031,0.698109,-0.014109,0.051896,-0.713969,26.9805965423584,-3.7672603130340576
1776746375.5480764,159.6,8.313179,122.791161,2.251869,0.698229,-0.013039,0.050814,-0.713949,26.9805965423584,-3.7672603130340576
1776746375.648294,159.6,8.313179,122.791161,2.251869,0.698229,-0.013039,0.050814,-0.713949,26.9805965423584,-3.7672603130340576
1776746375.7485197,159.6,8.313179,122.791161,2.251869,0.698229,-0.013039,0.050814,-0.713949,26.9805965423584,-3.7672603130340576
1776746375.8487496,159.6,8.313179,122.791161,2.251869,0.698229,-0.013039,0.050814,-0.713949,26.9805965423584,-3.7672603130340576
1776746375.948943,159.6,8.313179,122.791161,2.251869,0.698229,-0.013039,0.050814,-0.713949,27.067785263061523,-3.7663943767547607
1776746376.0491674,159.6,8.313179,122.791161,2.251869,0.698229,-0.013039,0.050814,-0.713949,27.067785263061523,-3.7663943767547607
1776746376.1494124,159.6,8.313179,122.791161,2.251869,0.698229,-0.013039,0.050814,-0.713949,27.067785263061523,-3.7663943767547607
1776746376.249664,159.7,8.319144,122.877022,2.253052,0.698178,-0.01197,0.049993,-0.714077,27.067785263061523,-3.7663943767547607
1776746376.3499055,159.7,8.319144,122.877022,2.253052,0.698178,-0.01197,0.049993,-0.714077,27.067785263061523,-3.7663943767547607
1776746376.4501266,159.7,8.319144,122.877022,2.253052,0.698178,-0.01197,0.049993,-0.714077,27.067785263061523,-3.7663943767547607
1776746376.5503566,159.7,8.319144,122.877022,2.253052,0.698178,-0.01197,0.049993,-0.714077,27.067785263061523,-3.7663943767547607
1776746376.6506007,159.7,8.319144,122.877022,2.253052,0.698178,-0.01197,0.049993,-0.714077,27.15443992614746,-3.767207145690918
1776746376.75082,159.7,8.319144,122.877022,2.253052,0.698178,-0.01197,0.049993,-0.714077,27.15443992614746,-3.767207145690918
1776746376.8512812,159.8,8.323919,122.957253,2.253006,0.698034,-0.012039,0.049584,-0.714245,27.15443992614746,-3.767207145690918
1776746376.9515169,159.8,8.323919,122.957253,2.253006,0.698034,-0.012039,0.049584,-0.714245,27.15443992614746,-3.767207145690918
1776746377.051737,159.8,8.323919,122.957253,2.253006,0.698034,-0.012039,0.049584,-0.714245,27.15443992614746,-3.767207145690918
1776746377.1520436,159.8,8.323919,122.957253,2.253006,0.698034,-0.012039,0.049584,-0.714245,27.15443992614746,-3.767207145690918
1776746377.2522953,159.8,8.323919,122.957253,2.253006,0.698034,-0.012039,0.049584,-0.714245,27.244413375854492,-3.767094135284424
1776746377.3525546,159.8,8.323919,122.957253,2.253006,0.698034,-0.012039,0.049584,-0.714245,27.244413375854492,-3.767094135284424
1776746377.4528177,159.8,8.323919,122.957253,2.253006,0.698034,-0.012039,0.049584,-0.714245,27.244413375854492,-3.767094135284424
1776746377.5541496,159.9,8.333876,123.044724,2.254868,0.698014,-0.011958,0.049344,-0.714282,27.244413375854492,-3.767094135284424
1776746377.654472,159.9,8.333876,123.044724,2.254868,0.698014,-0.011958,0.049344,-0.714282,27.244413375854492,-3.767094135284424
1776746377.7547116,159.9,8.333876,123.044724,2.254868,0.698014,-0.011958,0.049344,-0.714282,27.244413375854492,-3.767094135284424
1776746377.8549604,159.9,8.333876,123.044724,2.254868,0.698014,-0.011958,0.049344,-0.714282,27.244413375854492,-3.767094135284424
1776746377.9552073,159.9,8.333876,123.044724,2.254868,0.698014,-0.011958,0.049344,-0.714282,27.328462600708008,-3.7672476768493652
1776746378.05545,159.9,8.333876,123.044724,2.254868,0.698014,-0.011958,0.049344,-0.714282,27.328462600708008,-3.7672476768493652
1776746378.155713,160.0,8.341263,123.13015,2.256844,0.698017,-0.011354,0.048582,-0.714341,27.328462600708008,-3.7672476768493652
1776746378.2559855,160.0,8.341263,123.13015,2.256844,0.698017,-0.011354,0.048582,-0.714341,27.328462600708008,-3.7672476768493652
1776746378.3562179,160.0,8.341263,123.13015,2.256844,0.698017,-0.011354,0.048582,-0.714341,27.328462600708008,-3.7672476768493652
1776746378.4564657,160.0,8.341263,123.13015,2.256844,0.698017,-0.011354,0.048582,-0.714341,27.328462600708008,-3.7672476768493652
1776746378.5566967,160.0,8.341263,123.13015,2.256844,0.698017,-0.011354,0.048582,-0.714341,27.413896560668945,-3.7681970596313477
1776746378.6569436,160.0,8.341263,123.13015,2.256844,0.698017,-0.011354,0.048582,-0.714341,27.413896560668945,-3.7681970596313477
1776746378.7571692,160.0,8.341263,123.13015,2.256844,0.698017,-0.011354,0.048582,-0.714341,27.413896560668945,-3.7681970596313477
1776746378.857405,160.1,8.347559,123.212509,2.259949,0.698103,-0.01082,0.048232,-0.714289,27.413896560668945,-3.7681970596313477
1776746378.9576256,160.1,8.347559,123.212509,2.259949,0.698103,-0.01082,0.048232,-0.714289,27.413896560668945,-3.7681970596313477
