t_wall,sim_t,vio_x,vio_y,vio_z,qx,qy,qz,qw,gt_x,gt_y
1776749368.1568038,27.8,-3.804707,18.265181,0.085169,0.708623,0.035158,-0.019518,-0.704441,-77.95926666259766,-0.9396139979362488
1776749368.257004,27.9,-3.809917,18.350431,0.085239,0.708766,0.034643,-0.018926,-0.704338,-77.95926666259766,-0.9396139979362488
1776749368.3571932,27.9,-3.809917,18.350431,0.085239,0.708766,0.034643,-0.018926,-0.704338,-77.95926666259766,-0.9396139979362488
1776749368.4574099,27.9,-3.809917,18.350431,0.085239,0.708766,0.034643,-0.018926,-0.704338,-77.95926666259766,-0.9396139979362488
1776749368.5576413,27.9,-3.809917,18.350431,0.085239,0.708766,0.034643,-0.018926,-0.704338,-77.95926666259766,-0.9396139979362488
1776749368.6578526,27.9,-3.809917,18.350431,0.085239,0.708766,0.034643,-0.018926,-0.704338,-77.95926666259766,-0.9396139979362488
1776749368.75808,27.9,-3.809917,18.350431,0.085239,0.708766,0.034643,-0.018926,-0.704338,-77.87445068359375,-0.9257470965385437
1776749368.8583195,28.0,-3.817028,18.432421,0.086081,0.708793,0.033359,-0.017557,-0.704408,-77.87445068359375,-0.9257470965385437
1776749368.9585464,28.0,-3.817028,18.432421,0.086081,0.708793,0.033359,-0.017557,-0.704408,-77.87445068359375,-0.9257470965385437
1776749369.0587518,28.0,-3.817028,18.432421,0.086081,0.708793,0.033359,-0.017557,-0.704408,-77.87445068359375,-0.9257470965385437
1776749369.158955,28.0,-3.817028,18.432421,0.086081,0.708793,0.033359,-0.017557,-0.704408,-77.87445068359375,-0.9257470965385437
1776749369.259214,28.0,-3.817028,18.432421,0.086081,0.708793,0.033359,-0.017557,-0.704408,-77.87445068359375,-0.9257470965385437
1776749369.360051,28.0,-3.817028,18.432421,0.086081,0.708793,0.033359,-0.017557,-0.704408,-77.78846740722656,-0.9125842452049255
1776749369.4602406,28.0,-3.817028,18.432421,0.086081,0.708793,0.033359,-0.017557,-0.704408,-77.78846740722656,-0.9125842452049255
1776749369.5604706,28.1,-3.820904,18.519999,0.083746,0.708728,0.032653,-0.016785,-0.704525,-77.78846740722656,-0.9125842452049255
1776749369.6606865,28.1,-3.820904,18.519999,0.083746,0.708728,0.032653,-0.016785,-0.704525,-77.78846740722656,-0.9125842452049255
1776749369.7609746,28.1,-3.820904,18.519999,0.083746,0.708728,0.032653,-0.016785,-0.704525,-77.78846740722656,-0.9125842452049255
